Tsafe,40,33,167,102,236,54,34,81,30,84,35,43,49,71,47,423,502,635,40,73,403,122,317,71,119,206,34,163,178,124,71,56,38,37,45,20,181,69,31,31,73,146,47,48,412,85,318,44,67,50
TR,54529792.858182713,18857359.456174381,31686923.139784612,19800456.364976779,29735210.67739173,24328691.384464584,23531359.865794227,36085316.423053272,19016177.961857568,27412178.086918373,30897921.896314189,238004889.46308273,12000544.823892117,40390111.061536513,111239961.55365053,31477936.008206416,48665133.251602992,31133906.616906639,23415924.898973837,58186031.959651284,80923665.375699759,18370126.778753974,949723154.13465834,127534454.20881756,40322437.35140422,57822815.607549049,25517639.363652125,23522897.791356008,112936677.75045876,41672472.048236258,22046796.657182876,10918598.534515187,26249282.488897696,21390497.054219589,65656724.61072924,21497351.63325426,49785826.362929948,57688699.408897169,14034026.143610325,20482780.673344728,33038939.458931029,28976246.802975602,19481567.030751303,10800490.341502905,24707955.741252393,36000955.14727661,29998521.117767073,19667669.730742875,29261338.395806782,28307241.897963274
Ei,817500.0,551515.1515151515,398203.5928143713,649019.6078431372,808898.3050847457,500000.0,485294.1176470588,500000.0,450000.0,500000.0,1351428.5714285714,867441.8604651163,500000.0,500000.0,457446.8085106383,500000.0,468326.69322709163,500000.0,462500.0,493150.68493150687,500000.0,500000.0,320189.27444794954,500000.0,357142.85714285716,403398.0582524272,500000.0,568098.1595092025,500000.0,500000.0,500000.0,1589285.7142857143,521052.63157894736,445945.9459459459,535555.5555555555,710000.0,500000.0,592753.6231884058,877419.3548387097,580645.1612903225,500000.0,500000.0,478723.40425531915,500000.0,504126.213592233,303529.4117647059,500000.0,511363.63636363635,365671.6417910448,500000.0
