Tsafe,1580,1555,1653,1599,1589,43,1594,1624,39,1716,1656,1615,1669,1637,1699,1628,1628,1608,1616,1661,1631,43,1566,1637,43,1645,1642,41,1582,1640,1671,1565,1690,1606,1605,1651,1585,1596,1609,1687,1668,1627,1644,1636,1575,1636,1622,1609,42,45
TR,251805415.78347135,114466889.61126412,214963917.97376582,92270069.642757267,340424862.54215711,61962698.096860699,81256213.858440652,72858287.615612745,35081827.192796759,1095716120.2044156,149132438.90171698,83433950.75585103,91112868.423430666,123141459.8113531,63043491.51047314,135081320.71264118,391174412.50306678,78104178.092296973,97983815.877454042,226662845.57876176,72836730.484600365,35344860.875565827,323468546.34474295,1521461257.9882331,383014420.05305046,78027029.706224918,264040970.74157795,86397621.67204611,278402107.88208795,109238414.2486316,439212849.59221977,414209318.25246263,145644087.36917463,718975964.28508985,351170338.93273866,318348166.57554847,451956449.23394817,117143873.4513963,119514724.52432126,110574473.1517591,57265882.243720271,297752472.98623437,120181864.02363725,541795181.93810785,374722468.69781315,223770824.86781648,351901877.36117822,145075850.71818975,45786800.005955189,954541291.20077848
Ei,626835.4430379746,637749.1961414791,598971.5668481549,619324.5778611632,623096.2869729389,630232.5581395349,621204.5169385194,609852.2167487685,648717.9487179487,577039.627039627,597946.8599033817,613312.693498452,593229.4787297783,605192.4251679903,583107.7104178929,608353.8083538084,608108.1081081082,616417.9104477612,612995.0495049505,596809.1511137869,607173.5131820969,597674.4186046511,632694.7637292464,605192.4251679903,704651.1627906977,601884.4984802431,603166.8696711328,685365.8536585366,625916.5613147914,603902.4390243902,592519.4494314782,633035.1437699681,586390.5325443787,616562.8891656289,616884.7352024922,599818.2919442762,624921.1356466877,620300.7518796993,615848.3530142946,587018.3758150563,593525.1798561151,608543.3312845728,602189.7810218978,605256.7237163815,628761.9047619047,605378.9731051344,610357.5832305795,615351.1497824736,652380.9523809524,673333.3333333334
