Tsafe,1705,1616,1705,1742,1699,43,1724,1690,1618,1729,1694,1708,1709,1727,1796,1712,1691,1690,1757,1712,1712,1742,1666,1726,1689,1686,1684,1720,1679,1742,1710,1686,1775,1670,1709,1766,1681,65,39,1698,1664,30,1713,1760,1691,1708,1724,1711,1721,1752
TR,104936641.75883235,235660333.57772475,112274276.57167143,149826609.35068226,163497109.58312029,49508615.019024864,3929656450.0260696,138617683.49387234,420491351.96388179,761258820.07060254,165354576.05827177,114744610.88992766,125141268.64482263,156832009.63824236,89297370.81013754,469811423.26200706,1090598368.75965,507707965.02136683,56241915.890488178,229372459.50090834,136389453.87432832,95212976.085364252,364708901.66307271,102809578.11322325,96720966.708426774,113958614.90376535,100535276.63722901,527201227.49918687,109974269.27465254,66801747.03592968,150508182.94139713,222783452.14262599,92342935.523659378,275397228.19084948,860446223.32952344,233263904.56043473,81894926.985321224,221736531.89912364,36567929.540475115,66510938.131995648,163360538.59412777,29263407.107004873,144825235.00170195,829359587.91177523,191607187.18582758,223611848.34807935,178988154.74601263,93908392.280749887,186467202.11270222,955805612.92292929
Ei,580821.1143695015,612995.0495049505,580703.8123167155,568771.5269804822,582872.2778104767,579069.7674418605,574361.9489559165,585798.8165680474,611866.5018541409,572758.8201272412,584651.7119244392,579859.4847775176,579461.6734932709,573306.3115228721,551224.9443207127,578271.0280373832,585511.531638084,585798.8165680474,563631.1895276039,578504.6728971963,578271.0280373832,568427.0952927669,594477.7911164466,573580.5330243338,586204.8549437537,587781.7319098458,588004.7505938242,575813.9534883721,589815.366289458,568312.2847301952,578947.3684210526,587425.8600237248,557915.4929577465,592814.371257485,579812.7559976594,560702.1517553794,588994.6460440215,607692.3076923077,633333.3333333334,583274.4405182567,595192.3076923077,593333.3333333334,578108.581436077,562613.6363636364,585511.531638084,579742.3887587822,574477.958236659,578784.3366452367,575421.2667054038,565296.803652968
