Tsafe,1614,1605,1606,1629,1638,1542,1555,1423,1510,1640,1590,1504,1468,1540,1588,1566,1476,1584,1594,1581,1611,31,34,1595,45,1503,1684,1623,1550,1583,41,1580,1536,1587,1561,1592,1547,1584,1607,1589,56,1552,1566,1524,1585,1545,1433,1501,1459,1512,1540,1503,1541,1543,1566,1555,1526,1571,1556,1639,1619,1604,1597,1543,1563,1586,1557,1592,1608,1564,1712,34,1606,1590,34,37,1563,1595,1586,1594,1569,1500,1446,1544,1423,1521,1531,66,1445,1438,1616,1499,1668,1626,1575,1593,1575,1632,1526,1569,1610,1637,1569,1613,1571,1586,1627,1633,32,1576,1572,1544,1545,1599,1589,1607,1540,1590,1562,1639,1632,1626,1655,1649,1625,1632,1623,44,1673,1579,1524,42,1638,1587,1537,40,1515,1638,1601,1566,1620,1681,1610,1604,40,1566,1642,1620,1608,1618,1674,1569,1628,1544,1540,1553,1597,40,1523,1557,1527,1641,1630,1582,1626,1528,1579,1540,1688,39,1635,36,1624,1536,1598,1581,1649,1536,1600,38,1580,1570,1615,1565,1652,1602,1569,1593,1613,1647,32,1651,34,32,1604,35,1641,33,1678,1623,1686,1549,1565,1533,1442,1603,1602,1549,1550,42,1535,1543,1565,1550,1530,1622,1548,1573,1626,1594,1506,1529,1542,1535,1550,1495,1532,1595,64,1568,1553,69,1576,1584,1590,1572,1598,68,1600,1600,1570,1638,1625,1600,67,1615,1590,1610,1627,1585,1659,1534,1572,1608,1612,1651,1640,1598,1596,1614,1582,1595,1544,1633,1651,1664,1543,46,1634,1630,1605,1617,1567,1621,1609,47,1608,1543,1577,1544,1518,1553,1590,1613,1626,1564,1626,1609,1645,1550,1666,1640,31,1619,1633,1649,1624,1623,46,1642,1610,1585,1610,51,1657,1617,55,1620,1630,1589,1588,1556,1526,1512,1480,1606,1523,1622,1536,1444,1627,1678,1600,1697,1598,36,1672,1610,1669,1696,1593,1523,1615,1595,72,1574,1528,1597,1541,1647,1605,1608,1624,1513,66,1592,1579,1514,1588,1565,1671,1600,1639,1582,1651,36,1652,1651,1601,1628,1528,1567,1620,1445,1582,1552,1490,1523,1609,1578,1508,1488,1579,1583,1590,1575,1605,1518,1526,1558,1602,31,1686,30,1612,1624,1548,1640,1629,1667,1576,1570,1548,1618,1587,1640,1622,53,36,36,1656,1614,1582,1562,1555,1567,1568,1507,1594,1680,1696,1645,1638,1648,32,1725,1671,1691,1609,1667,1550,1568,49,1600,1586,36,38,1623,1605,1629,1542,1542,32,1630,1605,1597,1589,45,1589,1619,40,1606,1558,1543,1532,31,1569,1576,1552,1534,1566,1584,1595,46,1607,1516,1548,1600,37,1606,1639,1664,1624,1589,34,1604,1591,1633,1614,1634,35,1552,1616,31,1601,30,1590,1646,1597,1594,1572,1563,1632,1645,1554,1548,1626,1602,1574,1614,41,71,1627,1651,1622,1614,1646,1637,1670,1664
TR,97587261.866736278,111940353.43412881,137652550.19300073,191200679.16224709,127942716.82066409,172783680.68663198,123568143.84556404,169962572.60310018,139172095.35799921,237321447.96947363,75316188.737852767,45979400.340655237,154763821.00578541,75009957.749633759,230809997.58318317,251379533.64374015,210919340.15196458,81297609.657329872,86402834.515476838,66253791.620014511,306074669.86468512,85509764.615248248,83377581.87400499,161368689.92032713,42019943.892530397,138347255.9154925,117257140.67396426,131598369.91800246,284521596.51662743,149709331.24233097,54831413.642017633,953981930.89577925,114146035.79601428,357531404.75982755,416982010.77808434,149893833.61139953,282661706.56042421,255389913.0980626,160239694.12415355,78336515.864196315,58362922.841640972,438304153.54896879,234083589.08603951,272068765.52044117,130296098.69290143,192205619.0240798,104675692.71441197,207090961.80145285,789513774.05236077,769384922.14372861,661217597.13207281,1655631260.3400548,1031640553.986789,1772278274.7704663,1038990559.2828318,1057439393.8804454,698471757.93664813,149650366.66884565,566877440.56103265,80489687.148154169,1231098845.7196703,128557092.85879733,97342916.80918543,478268510.59087676,5096493719.0362034,261449778.67310253,164170684.08386999,274344177.28833354,1364194775.1997073,605885286.38567102,195573615.17591688,70874381.725764915,103551942.71737851,138325010.06107247,24811851.066026166,67203030.598707244,125062672.70791146,138999635.03017104,104686835.98487839,180463772.52062687,395525025.28799206,386204909.2073347,395976925.0375362,215401395.62023893,461149318.99048918,604964498.08793044,627268780.58992422,168968438.15311348,114573824.56591427,85520051.351670295,136487782.99390143,476338142.48361415,63998307.550179251,208914862.76515996,1124770825.9095056,150147053.67040008,1112625754.934581,514830992.77253896,268602465.66759288,103505040.68738176,182289790.27931589,171175835.98103243,102605147.44864251,164725116.20702565,156101845.81380805,98925083.289642081,100171323.20106362,139698112.50408229,39527734.410416715,93957025.827103227,124157290.17260072,96560181.864094406,95102117.079335839,119788107.71457273,69652696.110283405,63165632.676096573,72507907.690648139,67557195.7234056,74389407.040869132,85638019.243322134,146130035.3205789,80505328.340618148,94826807.190460339,290746183.83852816,749504293.47100067,79660373.434522539,116976264.93595855,162412347.2721006,287669420.41428989,581346825.01839399,145423016.95601049,127148917.272447,150568418.56439582,156628019.89536163,144114539.88652509,127462556.60159326,149684274.76204711,147975121.75336975,169240835.55371773,152420580.50083524,82242591.163890541,82671948.610836014,109612987.2789918,130803428.91451283,56069666.444043033,129669332.72739889,94503135.903332189,106245919.96460569,192120016.83240655,90719711.446665511,459111033.83074921,235338017.58630943,259100750.26593792,277470308.63290799,87370880.002477556,195278123.20413423,210078161.746032,166757145.87287956,270733347.98375165,177966451.4182598,437542927.3278985,2171192287.3310623,1944273154.9646168,99040729.630948409,1426178376.7061231,103719251.9425626,134443382.3135795,1215663732.9439187,2183272863.5612068,77385537.362368286,1040085321.1352602,50861667.148972377,113763308.36276461,299917627.84031749,90972519.266767815,155849540.44907743,69870177.041727632,74244172.795483798,98922235.771216244,85255652.44912377,106009097.62406947,260093333.60852593,60524302.528632365,59617797.529124975,67293485.86938633,122131392.99293458,88549740.948207691,174273230.88490433,215035425.6558412,157848178.15798438,38746062.25286819,101607874.9309494,220040608.79789779,30442606.422620803,71468718.601063639,39963806.713487372,67953509.678826317,39495108.132020451,114816197.04844232,53506633.662380986,76755045.011394262,98123023.81786482,208587707.83834797,175508077.78237465,185999328.33252436,75414084.813254997,82777339.134498656,275451080.08714604,75154431.228311896,61818302.718165375,187479515.55276895,196907176.31298345,417286676.04754645,272313330.01110142,182063560.57297641,125102055.49735697,132015305.27810293,250640937.80234718,248510026.82316807,113563797.55015285,292826447.17264211,37857144760.402191,21593004876.048325,214316617.29612124,21593485617.103569,138005025.37229222,424025312.14802307,2642560789.2390099,446523303.42075378,354517490.52237761,109807618.68913694,175163545.46606812,130430174.31547503,157693514.57163873,149530577.79986885,876358215.61500156,931805095.61021721,77980271.995813221,1583865216.7077465,131907323.64880872,200561586.82007977,114186727.62964058,112568784.24548842,434320225.56201375,73296210.038955271,149595697.03033394,151076253.4334552,420074127.39144039,858148696.5208919,147151170.37511939,109636237.91432005,134437169.87598714,468632296.556261,156344538.18898672,84303483.566499412,134781878.0146412,137593893.40319905,114374381.05130826,669167481.30544055,536504658.82174098,91206549.696301043,113200220.95243309,219567501.05150682,60042632.678439602,48630972.96648851,98251779.566044703,101796661.13434374,72402691.94170925,50654953.925742976,103291263.85480523,286129419.94563717,115972766.17133875,165054304.24484932,68564592.732763752,517592100.09317809,86291303.504124358,104473198.73564559,201891192.92559433,442911308.4851504,468160794.8796528,266835442.61068746,302071264.25023073,259833777.73541442,357988236.44140917,61275795.670068398,376343318.34795403,135301187.09905577,197109144.93956438,288695848.95834732,68167262.536596805,126913220.46188042,184892237.91631794,48935900.372103468,80733492.300915524,284478027.47737002,271031508.92785847,72492003.195997685,112366229.73617341,90660773.784292579,86077550.152352571,187572844.96803769,79769753.119525984,73230568.850992724,50531915.202549204,70498903.073171496,120190463.81145272,117813643.923291,118575133.29171637,63094777.398513168,123963672.576031,312403399.67959708,519850243.75289738,846257687.76582277,415579379.67397434,166167646.03625032,387773981.13790441,1220518473.8958905,89675053.499807864,1199825473.1005297,697495439.51101291,1190298409.0929964,131126028.62750626,2849886626.5801039,134732644.22231495,5860198648.9781294,53705004.778165668,90789664.99675557,108495577.63170889,147794946.35358027,52055253.145490706,114774097.81478438,534957936.35163385,647909365.91766083,327633470.56281102,130962505.7157297,740577215.10927677,92103717.449145123,645432794.1501466,391216752.20415151,593321621.36969006,377030339.3170436,89285195.790936083,150995210.57451603,94311735.512639925,102932034.8493699,292505203.01361322,128994047.8404634,179998968.12658635,288807340.01482785,1029630009.6116507,64322969.750395492,50096958.847610541,324794038.81002802,517378101.75926387,334424757.97804093,51392341.337619394,339139011.53418565,305790237.49721068,310343466.99390298,115119036.20297168,167017363.52828187,535840900.81482142,152665875.29542202,83796290.385308802,98267831.271653324,84662914.136240885,161265624.44869354,274200646.82069558,191355322.64377403,106973109.90578739,102798414.28124376,209824300.96807569,128640782.77517839,259701619.09738815,311550598.1533823,358347769.99058771,106395765.39606753,207072656.37768981,103361617.87262355,173653480.41938168,74356965.788758233,105191266.28780559,117485987.23887384,54199464.708137892,209889390.61817169,211120923.19886762,119699069.80684417,88137339.140934557,64025103.251488484,192518574.97456124,139099458.57916203,284779067.33686924,77306202.328589544,100385171.39216019,65099086.38916178,219498654.76327536,386592478.52240866,183406922.69783089,227420395.21851385,27731041.40452528,167403450.8099961,317065263.62256348,114772472.27611129,497599322.02785772,245386815.98837015,82605785.62534748,56330343.13226743,287109754.85019076,112319373.70710202,295688577.9403125,120025135.71865304,208867316.32055047,552701962.0030241,102074516.86078317,130610186.59244953,505336953.15901345,214462961.51387346,410026722.41470695,123757747.2556393,49903636.331725515,191672348.91829014,140338336.33784527,54336270.308888212,110332050.71017426,125835312.658095,40658913.678068668,41751852.075738668,131986096.08974811,114906075.3115845,171295774.76749083,138248519.48995981,500485867.63828176,186636367.50298712,303430905.29800206,86442761.842321873,329051149.02219999,145551246.4112196,129805011.89076701,1750484381.3003285,1438321913.2325606,48760756.511185087,517679051.90946007,1671428575.1122315,125918949.51500435,195677741.14379641,45388713.448836803,209155270.25582513,392757007.51207995,1714894517.9422185,1660359839.8618941,1355334940.8149171,4227546229.6355133,96377989.902574793,307000870.0974282,88195553.75564374,143372137.41470966,118828030.35574809,68694366.498673677,464365064.70570385,73077506.897788554,253505517.50838006,290566127.12939781,133210715.60210007,53205282.647685111,52174938.936885037,103450370.89102525,471335995.1468994,92463241.665510297,257509236.49976447,336081371.56173199,84223318.82591936,436242661.91124475,62196256.234841228,34042779.987834707,111526562.99684779,147713060.98383006,70088678.298032805,129765275.7173706,153682000.28795871,130944261.70733914,225548536.58074385,339110403.65428036,362368557.69323605,420712590.84455281,141375545.39445305,125771755.73925832,330189475.38654292,118594552.25424829,129963500.25024609,173112685.05971545,442062732.39229125,90860486.866624504,334380918.06485587,57215413.172667384,81931103.787842765,182067388.85375905,498594714.21431285,455265688.32903558,1016166881.7247804,488275364.20689195
Ei,613506.8153655514,617009.3457943925,616687.4221668742,608655.6169429098,604395.6043956043,642282.7496757457,636848.8745980707,695783.5558678848,655629.1390728477,603780.487804878,622893.0817610063,658377.659574468,674931.8801089919,643116.8831168831,623551.637279597,632183.908045977,671002.7100271003,625126.2626262626,621204.5169385194,626249.2093611638,614835.5058969584,629032.2580645161,641176.4705882353,620752.3510971786,620000.0,658882.2355289421,588004.7505938242,610166.3585951941,638838.7096774194,625584.333543904,660975.6097560975,626708.8607594937,644531.25,624133.5853812224,634657.2709801409,622110.5527638191,640142.210730446,625126.2626262626,616116.9881767269,623222.1522970422,660714.2857142857,638144.3298969072,632822.4776500638,649868.7664041995,624668.7697160883,640841.4239482201,690928.1228192603,659626.9153897401,678752.5702535984,654894.1798941799,643766.2337662338,659015.3027278776,642634.6528228424,641801.685029164,632183.908045977,636720.2572347267,648754.9148099606,630235.5187778485,637017.9948586118,604575.9609517999,611673.8727609635,617456.3591022444,619974.9530369443,641801.685029164,633589.2514395394,624464.0605296344,635902.3763648041,621859.296482412,615920.3980099503,633248.0818414323,578387.8504672897,811764.7058823529,616438.3561643836,622641.5094339623,652941.1764705882,689189.1891891892,633461.2923864364,621003.1347962383,624464.0605296344,621329.9874529486,631038.8782664117,660266.6666666666,684923.928077455,641321.2435233161,695924.104005622,651084.8126232742,646832.1358589157,730303.0303030303,685467.1280276816,688456.1891515994,612747.5247524752,660640.4269513008,593525.1798561151,608856.0885608856,628761.9047619047,621657.2504708098,628634.9206349206,606740.1960784313,648754.9148099606,632186.1057998725,615155.2795031056,604825.901038485,631038.8782664117,613949.163050217,630235.5187778485,624464.0605296344,608789.1825445605,606307.409675444,631250.0,628172.5888324874,630279.8982188295,641321.2435233161,640841.4239482201,619199.4996873046,623096.2869729389,616241.4436838831,643116.8831168831,623270.4402515723,634186.9398207426,604209.8840756558,606740.1960784313,609225.0922509225,598368.580060423,600667.0709520922,609661.5384615385,606617.6470588235,611152.1873074553,645454.5454545454,592050.2092050209,627042.4319189361,650262.467191601,690476.1904761905,604517.7045177046,623881.5374921235,644176.9681197137,645000.0,653663.3663366337,604395.6043956043,618550.9056839475,632694.7637292464,611234.5679012346,589351.5764425937,615031.0559006211,617206.9825436409,630000.0,632694.7637292464,603045.0669914738,611111.1111111111,615796.0199004975,612360.9394313968,591756.2724014337,631166.3479923519,608108.1081081082,641321.2435233161,642987.012987013,637669.0276883452,619974.9530369443,605000.0,650098.4898227183,635902.3763648041,648526.5225933202,603473.491773309,607361.9631901841,625916.5613147914,608979.0897908979,647905.7591623036,627042.4319189361,642857.1428571428,587085.308056872,617948.717948718,605565.749235474,616666.6666666666,609729.0640394088,644791.6666666666,619649.5619524405,626249.2093611638,600424.4996967859,644531.25,618750.0,694736.8421052631,626582.2784810127,630573.2484076433,613188.8544891641,632651.7571884984,599273.607748184,618476.9038701623,631166.3479923519,621908.3490269931,613949.163050217,601153.6126290224,643750.0,599818.2919442762,605882.3529411765,643750.0,617456.3591022444,660000.0,603351.6148689823,657575.7575757576,589988.0810488677,610166.3585951941,587307.2360616844,639186.5719819238,632651.7571884984,645857.7951728636,686685.1595006934,617779.1640673737,617977.5280898877,639186.5719819238,638967.7419354839,704761.9047619047,645016.2866449511,641672.0674011665,632651.7571884984,638838.7096774194,647058.8235294118,610357.5832305795,639534.8837209302,629434.2021614749,609102.0910209102,621957.3400250941,657636.1221779549,647547.4166121648,642023.346303502,645537.4592833876,638709.6774193548,662408.0267558529,646475.1958224543,621128.526645768,675000.0,631632.6530612245,638441.7256922086,685507.2463768116,628172.5888324874,625505.0505050505,622767.2955974842,629770.9923664122,619649.5619524405,673529.4117647059,618750.0,618750.0,631210.1910828026,604517.7045177046,609415.3846153846,619000.0,679104.4776119404,613312.693498452,623018.8679245283,614906.8322981367,608666.2569145667,624668.7697160883,597287.5226039783,645501.9556714472,629898.2188295166,615920.3980099503,614267.9900744417,599697.1532404603,604268.2926829269,619774.7183979976,620551.3784461153,613506.8153655514,625916.5613147914,620877.7429467085,641580.310880829,606429.8836497244,599818.2919442762,595072.1153846154,641672.0674011665,626086.9565217391,605875.1529987761,608957.0552147239,616884.7352024922,612430.426716141,631971.9208679005,610919.185687847,615351.1497824736,661702.1276595745,615671.6417910447,641672.0674011665,628218.1357006975,641580.310880829,652305.6653491436,637540.2446877012,622893.0817610063,613825.1704897706,608979.0897908979,633375.9590792839,608979.0897908979,615475.4505904288,602127.659574468,638967.7419354839,594237.6950780312,603902.4390243902,616129.0322580645,611673.8727609635,606429.8836497244,600788.3565797453,610098.5221674877,610412.8157732594,700000.0,603166.8696711328,615031.0559006211,624794.952681388,614906.8322981367,617647.0588235294,597887.7489438745,612306.7408781694,700000.0,611234.5679012346,607607.3619631901,623222.1522970422,623677.5818639798,636246.7866323907,648754.9148099606,654894.1798941799,669594.5945945946,616562.8891656289,650229.8095863428,610357.5832305795,644791.6666666666,686149.5844875346,608789.1825445605,589988.0810488677,619000.0,583441.3671184443,619649.5619524405,638888.8888888889,592344.4976076555,615155.2795031056,593349.3109646495,583844.3396226416,621657.2504708098,650229.8095863428,613188.8544891641,621880.8777429467,605555.5555555555,629097.8398983482,647905.7591623036,620100.1878522229,642504.8669695003,601153.6126290224,616884.7352024922,616293.5323383084,610098.5221674877,654395.2412425644,693939.3939393939,622361.8090452261,627802.4065864471,653896.961690885,623425.6926952141,633162.9392971246,592519.4494314782,618875.0,604209.8840756558,625790.1390644753,599697.1532404603,600000.0,599273.607748184,599697.1532404603,618800.7495315428,608108.1081081082,647905.7591623036,631971.9208679005,611728.3950617284,685743.9446366782,625790.1390644753,638015.4639175257,664563.7583892618,650098.4898227183,615351.1497824736,627629.9112801014,656631.299734748,665860.2150537635,627295.7568081064,625837.0183196462,622893.0817610063,628888.8888888889,617009.3457943925,652437.417654809,648885.9764089122,636071.8870346599,617977.5280898877,648387.0967741936,587307.2360616844,653333.3333333334,614267.9900744417,609729.0640394088,639664.0826873385,603902.4390243902,607918.9686924494,594301.1397720455,628172.5888324874,630700.6369426751,640568.4754521964,612113.7206427689,623881.5374921235,603902.4390243902,610357.5832305795,613207.5471698113,611111.1111111111,705555.5555555555,597946.8599033817,613630.73110285,626042.9835651075,633930.8578745199,636720.2572347267,631844.2884492661,631377.5510204082,657000.6635700066,621329.9874529486,589523.8095238095,583962.2641509434,602370.820668693,604395.6043956043,601092.2330097087,728125.0,573971.0144927537,592519.4494314782,585629.8048492017,615475.4505904288,594061.1877624475,638709.6774193548,631377.5510204082,671428.5714285715,619000.0,624211.8537200504,616666.6666666666,657894.7368421053,610043.1300061614,616884.7352024922,607796.1939840392,642023.346303502,642023.346303502,825000.0,607484.6625766872,617009.3457943925,620100.1878522229,623096.2869729389,686666.6666666666,623599.7482693518,611550.3397158739,685000.0,617061.0211706102,635558.4082156611,642060.9202851588,646475.1958224543,654838.7096774194,631038.8782664117,628172.5888324874,638015.4639175257,645632.333767927,632439.3358876117,625000.0,620877.7429467085,626086.9565217391,616241.4436838831,653166.2269129287,639664.0826873385,619000.0,597297.2972972973,616562.8891656289,604087.8584502746,595312.5,609975.3694581281,623222.1522970422,723529.4117647059,617206.9825436409,622438.717787555,606307.409675444,613630.73110285,605875.1529987761,602857.1428571428,637886.5979381443,612623.7623762377,667741.9354838709,618800.7495315428,700000.0,622641.5094339623,601701.0935601458,620100.1878522229,622459.2220828106,629770.9923664122,633589.2514395394,606985.2941176471,602370.820668693,637065.637065637,639664.0826873385,608979.0897908979,617977.5280898877,629224.9047013978,613506.8153655514,641463.4146341464,643661.9718309859,609035.0338045482,599697.1532404603,610357.5832305795,613382.8996282528,601701.0935601458,604825.901038485,592814.371257485,595192.3076923077
