Tsafe,1572,1616,1589,1519,27,27,1578,1574,26,1574,1561,1579,1530,1505,1573,1662,25,1605,1578,1544,1620,1580,1693,1586,1431,1416,1440,1563,25,1620,1610,27,1630,25,1560,1554,1571,28,1608,25,27,1568,1631,1534,27,25,1547,1593,27,1499,1585,1588,1555,1592,1638,1558,1629,27,1630,1655,1548,1576,27,26,1604,26,1558,1553,1543,1603,1559,1561,27,1652,26,1591,1619,1634,1606,1555,25,1524,1535,1563,1573,26,26,1657,1617,1600,1624,26,1610,26,1478,25,27,1575,28,1552,1587,1597,25,1600,1599,1654,1562,26,1491,1429,1488,1544,1582,1586,1567,1588,27,1589,26,1619,1613,27,1579,1609,1640,1643,25,24,1583,26,1582,1569,1560,1572,1538,1643,1576,1604,1600,1616,1586,26,1552,1517,1589,1571,1601,1649,1677,1678
TR,179373242.1414066,115097761.00205779,86436496.945917547,60433000.578751147,27380280.279802263,208743666.24192616,135047183.70674813,56989332.331140183,72912651.891392171,1353349463.369348,1333010202.6513917,112037106.98537603,193315407.59456009,127963386.35731484,218395479.06391665,102488998.43527351,39107331.384657271,76799063.707335517,86826846.138902619,357463041.42668909,49538798.928194404,85260792.94814229,86651542.338784695,318967278.1421454,843602866.45559263,117717005.44624941,785584159.38867331,1101156421.9712698,56967513.335183449,1099722431.8174269,115476946.78703701,74889558.40022184,117275351.52759919,46303128.617880821,115800021.72977516,81067117.907878399,654462149.78122914,52969994.110053442,291759499.35739756,141025460.10958955,51516724.520740628,213925120.28803402,84491602.27752842,88723690.420105562,70529657.836641014,50770345.883052349,294059457.23647964,271511973.65294164,387921229.88649601,2485457702.6206322,379078784.89611965,56708524.285672031,56427862.24739565,63119022.90794488,144401257.74293694,104793441.85771732,97761056.643248618,36870675.501400173,45170551.92937199,85450857.328729853,152511314.26321518,344692743.45640773,110488240.98987131,79679742.983516619,98791114.90436089,41299569.064558797,265261244.04923788,281929911.52646321,289446689.62711215,1520151277.6105719,1538214501.1896291,1529193572.9848309,40940835.080730222,94698256.074512035,61552994.04185576,89756900.158083782,83295346.022025317,90367293.779923409,59999274.91683127,225531620.66755703,48873336.701810308,60863221.671950467,67903035.516358167,147505968.44991544,186613225.39793485,31208296.529223587,53370667.373501346,72887714.556479171,151248507.91153681,141980742.39636165,132400527.25990061,32988945.422966965,388081558.53008842,188097306.14593732,495266145.33845782,160554142.86531886,63766285.01711861,2788179666.3193369,34165314.789973319,164287242.73838013,619788585.71699679,215621762.69672173,45164851.689067036,376643193.32613003,357642015.6777795,282795780.04880887,277401431.34628737,96338546.650928617,137525764.06732044,72771024.840284914,133231534.85167944,80783737.44112736,321807788.13835233,86883078.565216839,105920980.46657813,716812881.89724684,66692073.317437857,160028082.92187756,36526109.833615556,109935752.60325161,59912718.480290063,51388384.180630162,207342961.34737828,396858600.92349494,124239126.22666602,125432890.67168619,95758151.016260475,93532800.501333833,129694019.89030015,68913089.052709118,353601689.07311058,293419216.08148366,1603952226.6621377,1637572878.8070068,150507341.57652563,69577776.574567705,86821200.748677716,62769148.886569008,166801360.03287354,176311287.82681516,269010612.38634717,28317771.762707338,1065604270.2909766,420561448.07416278,152051435.52278787,130991757.07308231,163236605.67694956,465204012.71706593,62572277.247558132,462232036.95116615
Ei,629898.2188295166,613118.8118811881,623096.2869729389,652863.7261356155,692592.5925925926,648148.1481481482,627376.4258555133,628970.7750952987,638461.5384615385,629606.0991105464,634401.0249839847,627295.7568081064,647712.4183006536,658006.6445182724,629434.2021614749,595908.5439229844,636000.0,617133.9563862928,627376.4258555133,641191.7098445595,611111.1111111111,626835.4430379746,584819.8464264619,624211.8537200504,691893.7805730258,699293.7853107344,687777.7777777778,633461.2923864364,620000.0,611234.5679012346,614906.8322981367,588888.8888888889,607484.6625766872,752000.0,634871.7948717949,637194.3371943372,630235.5187778485,692857.1428571428,615796.0199004975,644000.0,655555.5555555555,631377.5510204082,607050.889025138,645371.5775749674,655555.5555555555,668000.0,640142.210730446,621531.7011927181,611111.1111111111,660907.2715143429,624668.7697160883,623803.5264483627,636720.2572347267,621984.9246231156,604639.8046398046,635686.7779204107,607796.1939840392,722222.2222222222,607484.6625766872,598247.7341389728,639664.0826873385,628172.5888324874,677777.7777777778,676923.0769230769,617456.3591022444,692307.6923076923,635430.0385109114,637540.2446877012,641672.0674011665,617654.398003743,635086.5939704939,634272.9019859064,759259.2592592592,599273.607748184,615384.6153846154,622313.0106851037,611550.3397158739,605875.1529987761,616562.8891656289,636848.8745980707,612000.0,650000.0,645146.5798045603,633589.2514395394,629561.3477431659,592307.6923076923,846153.8461538461,597646.3488231744,612306.7408781694,619000.0,609605.9113300493,630769.2307692308,615279.5031055901,630769.2307692308,670094.7225981056,692000.0,588888.8888888889,628634.9206349206,642857.1428571428,638144.3298969072,623881.5374921235,619974.9530369443,668000.0,618750.0,619199.4996873046,598548.9721886336,633802.8169014085,630769.2307692308,664855.8014755198,694121.7634709587,665322.5806451613,641580.310880829,625916.5613147914,624590.1639344263,632992.9802169751,623425.6926952141,692592.5925925926,623222.1522970422,615384.6153846154,611920.9388511427,613949.163050217,640740.7407407408,627295.7568081064,615351.1497824736,603658.5365853659,602617.1637248935,668000.0,650000.0,625584.333543904,615384.6153846154,625790.1390644753,632186.1057998725,634615.3846153846,629770.9923664122,643693.1079323797,602738.8922702373,628299.4923857868,617456.3591022444,619000.0,612871.2871287129,624464.0605296344,661538.4615384615,637886.5979381443,652801.5820698747,623222.1522970422,631253.9783577339,618550.9056839475,600545.785324439,590399.5229576625,590226.4600715137
