Tsafe,1528,1522,1476,1453,35,1475,1497,1506,1501,33,1429,1387,1462,1411,1426,1526,1407,1425,1456,1456,1406,1455,1544,1441,1482,1280,1322,35,1378,1562,1498,1532,1523,1449,1491,1562,1506,1463,1506,1548,1452,1457,1621,1507,1450,1435,1468,1368,34,1532,1515,1416,1473,1329,1553,1506,1511,1506,1518,1523,1413,1462,35,1492,1457,1457,1443,1406,1427,1438,1458,1448,1484,1577,1432,1523,1560,34,1434,1435,1454,1377,1378,1332,1423,34,1397,1505,1530,1527,1472,34,1512,1418,1412,1391,1581,1644,1557,1497,1467,1457,1430,1450,1401,1588,1574,1588,1421,1297,1409,1443,1376,1409,1498,1382,1567,1470,1508,1542,1505,1430,1528,1406,1552,1548,1454,1494,1458,1437,1444,1432,1459,1499,34,1468,38,1500,1557,1503,1543,1513,1504,1546,1461,1472,1478,1546,1496,36
TR,97753813.333986014,269722195.56916076,110075713.83725302,289053295.7630204,218110402.77917722,219299904.32945392,181256797.41508877,226247254.0198251,99399130.860581368,56158758.35360609,951348798.98362935,81091266.678097695,226972430.742376,149038969.61134949,152244711.87207037,800534644.71391273,694394982.0085429,1078532317.8263175,519421988.66679037,492744821.42832124,449916819.22772455,75414233.946006358,130888373.27290161,112992469.83633885,153752766.52054951,254032236.75518617,203513938.50429261,49996395.272452891,1219729981.375633,58567223.600114271,105088884.78208502,168615248.53186738,88719578.183514446,106806510.50899483,124805005.18453577,119478002.758865,138750219.09999102,555313102.61130631,595369665.29334903,194459745.73264927,152918692.05410099,135006146.12695825,100967557.27957441,75706402.540520743,92176929.508221522,220647595.41536069,305798784.494322,186343401.91938546,74138645.406931683,253354078.53021112,401109602.52350771,66867455.303711548,62865404.085430011,79985347.437979475,72072317.329429075,55522938.207270704,93714310.842570394,394245944.20490605,115769365.0107245,129992925.70277281,258369376.24137431,169466150.55082241,112560590.36420524,86335830.302115351,123243276.56638895,135732903.36715358,97680754.943198472,5332740402.8721876,119529056.04453462,1534071282.7991662,1584052674.0817864,1540913576.7728858,105258428.55390064,158240148.54076648,101035234.92176019,109793942.58044535,73050650.861885756,132719514.75025344,82755140.7584088,248906807.64202049,303625779.10344964,185718529.6678319,95359365.173823312,79127788.913540542,117066992.75257319,155519231.89504173,385835416.84928209,186576165.1303224,166577435.40503338,89710269.014995128,123423153.88713488,72385125.049674705,428408590.22644532,369376221.98678625,273693910.07035065,610999316.20078528,1962420883.4035366,2093501260.6009288,4232051721.3734941,549381438.31941855,560977553.91115057,77658259.886229217,356025637.16750932,108959725.30581413,340193140.44774151,333165592.38883269,302218157.65859354,280800787.59145039,150111021.67804077,115019689.42400856,117276899.19981295,84715271.867840946,125530693.18354066,78602487.902740538,152482709.30143204,100114491.34418298,606536858.33122993,81985274.2338548,164425924.99774244,210942544.45348728,272352863.78397948,52861225.803090625,285478414.16820633,263029938.67411998,121351825.31698675,330435195.42980742,132676528.28037561,121079257.66857803,209492545.03827396,309784726.75573754,312045856.32262522,349877984.16353869,185710548.11355847,129121746.99645187,33829294.872288615,189021768.94951484,403840501.58075076,150622034.13418585,197590297.24318871,201503166.01807201,284774590.8096801,937536985.01969016,50859361.585962154,95515143.722926363,188425752.45205441,139592603.12722737,134430036.77832049,849155837.27186692,483120812.63728881,62557134.453193054
Ei,647905.7591623036,650985.5453350854,671002.7100271003,681417.756366139,654285.7142857143,671525.4237288135,661389.4455577822,657370.5179282868,659626.9153897401,693939.3939393939,692862.1413575928,713842.8262436914,677291.3816689467,701842.6647767541,694249.6493688639,649017.0380078637,703695.8066808813,695368.4210526316,680219.7802197802,680631.8681318681,704551.920341394,680618.5567010309,641450.7772020726,688202.6370575989,668286.0998650473,773437.5,749016.641452345,637142.8571428572,718432.5108853411,633930.8578745199,661148.1975967957,646475.1958224543,650098.4898227183,683298.8267770876,664453.3869885983,634186.9398207426,657503.3200531208,676760.0820232399,657503.3200531208,639922.480620155,682369.1460055097,679547.0144131777,610795.8050586059,657000.6635700066,683034.4827586206,690243.9024390244,674523.1607629427,724415.2046783626,652941.1764705882,646214.0992167102,653663.3663366337,699152.5423728813,672708.7576374746,744996.2377727615,637540.2446877012,657370.5179282868,655393.7789543349,657370.5179282868,652305.6653491436,650229.8095863428,700707.7140835102,677291.3816689467,637142.8571428572,663672.9222520107,680096.0878517502,679684.2827728209,686139.9861399861,704125.1778093884,693833.216538192,688595.2712100139,679012.3456790124,684254.1436464088,667385.4447439354,627837.6664552948,691620.1117318436,650098.4898227183,634743.5897435897,688235.2941176471,690655.5090655509,689965.1567944251,681017.8817056397,719462.5998547567,718432.5108853411,743243.2432432432,695924.104005622,700000.0,708732.9992841803,658405.3156146179,647058.8235294118,648395.5468238376,672826.0869565217,723529.4117647059,655026.455026455,698730.6064880113,701416.4305949009,712940.3306973401,626249.2093611638,602189.7810218978,636030.8285163776,661389.4455577822,675323.7900477165,679547.0144131777,692447.5524475524,682896.551724138,706852.2483940043,623677.5818639798,628970.7750952987,623551.637279597,696903.5890218156,763377.0239013107,702696.9481902058,686278.5862785863,719476.7441860465,702696.9481902058,661548.7316421896,716497.8292329956,631844.2884492661,675238.0952380953,656498.6737400531,642153.0479896239,658139.5348837209,692307.6923076923,648429.3193717278,704125.1778093884,638015.4639175257,639534.8837209302,681017.8817056397,662918.3400267737,679698.2167352538,689004.8712595685,686288.0886426592,691620.1117318436,678889.6504455106,660640.4269513008,717647.0588235294,674523.1607629427,626315.7894736842,660133.3333333334,636159.2806679512,659148.3699268131,641931.3026571614,654395.2412425644,658510.6382978724,640620.957309185,677960.3011635866,672690.2173913043,669959.4046008119,640620.957309185,661898.3957219252,727777.7777777778
