experiment_9
3368
4652
298
1214
524
2444
4734
374
704
6744
1990
3264
3778
944
804
488
836
904
948
5360
2314
764
1882
1152
2364
1044
2906
7944
388
940
1300
604
5164
1130
184
1704
992
2644
1688
1710
3064
2612
458
1202
3014
466
2782
5530
1976
596
1514
824
3080
2604
6864
9934
948
1494
3130
940
1150
548
2534
290
454
2334
4118
1244
2540
802
442
904
3094
10352
1224
2000
402
10464
2210
2394
924
1740
6532
3258
678
4064
1224
1684
1758
2068
934
3598
1490
930
1434
1012
3978
456
1524
368
888
740
1224
4494
5064
238
1824
1132
2334
2438
490
5794
1724
1008
2744
1404
4398
1942
1728
284
2334
2754
480
3728
2340
3830
1022
1578
794
1564
850
2122
494
1044
424
444
562
1014
3458
934
2380
674
1094
3344
3630
1228
1768
2800
964
2972
1888
390
2144
528
744
844
1034
424
424
1960
360
514
2344
548
390
624
1994
3344
944
824
782
1686
1244
994
750
2554
2458
2270
964
534
1422
1918
2044
508
3580
1382
452
490
2380
3044
2024
3694
162
1144
2984
2502
4204
8654
768
310
2354
838
3324
2692
424
1834
376
1214
468
582
472
6012
1320
580
1344
6354
2248
2552
4580
300
1104
6348
284
2250
1464
1704
768
1504
970
1534
3642
934
4440
188
1280
4814
1178
414
330
4574
754
234
1614
814
5164
554
622
2500
432
3734
1564
1332
1610
1374
1450
794
124
1030
590
938
414
934
308
1174
6898
2554
664
1270
1514
190
2800
1592
864
434
2304
3218
1404
1444
128
2404
914
1364
730
1642
3226
3744
1074
2674
844
3568
2318
1034
2412
2210
2780
452
3274
2262
1474
312
1072
414
2394
2584
828
472
1144
1178
198
444
1508
770
1334
1162
2384
1662
1894
234
1378
598
964
1384
784
7964
934
2674
6534
3574
2078
3134
414
1158
702
364
2482
1044
874
1540
3574
2064
1104
4872
222
4284
1944
528
2044
498
4310
1608
448
552
504
424
1482
1442
1062
2642
2084
2114
1664
410
1808
652
2040
1124
3742
522
304
1344
234
1018
1026
5834
832
1984
5204
2374
764
4902
1994
1654
1454
2684
1758
464
454
284
1710
4434
7528
1488
508
674
2284
2114
364
3664
1614
2214
924
360
1234
2344
840
1742
290
1078
438
364
312
642
2334
600
500
1584
784
406
3474
1372
922
2694
990
930
2584
522
2860
616
1652
2914
3204
530
360
1318
688
258
814
892
3664
954
7046
764
1218
2190
1264
1134
198
1340
2318
964
2164
3114
1516
1614
2254
1062
1672
844
6084
648
1124
1474
1934
882
2564
462
9008
1840
5232
1934
1154
5268
2324
820
1114
1604
4062
1574
2364
3600
1954
342
2560
2842
4378
664
1654
4434
1204
1174
2014
2482
1258
1934
1784
814
1644
934
1410
3052
