experiment_0
2352
1352
182
180
302
96
290
1000
1436
392
216
228
552
936
202
158
336
326
266
342
380
210
270
182
492
192
1160
236
120
110
302
366
210
270
532
280
416
362
200
112
124
84
134
122
350
996
326
376
196
496
1136
336
160
130
96
906
770
246
190
596
356
202
236
1256
382
202
136
276
310
130
146
236
940
372
220
102
146
256
102
192
150
88
92
240
196
162
196
74
136
198
254
122
1176
312
692
582
326
224
230
560
354
676
546
642
676
400
572
462
354
654
120
280
120
66
166
102
546
1576
286
258
92
412
106
100
236
420
1190
176
180
130
250
230
586
266
500
132
236
110
110
140
110
162
1286
160
182
70
150
158
66
98
70
212
50
130
146
464
186
430
434
216
272
3284
916
706
324
3400
146
344
430
388
1256
180
152
200
520
116
170
300
110
126
376
80
142
156
106
106
496
226
142
260
232
2916
126
340
530
2126
284
86
234
136
96
72
206
72
160
372
240
80
546
2230
382
230
1472
1116
736
216
118
468
1576
286
136
216
146
308
96
166
664
240
144
626
720
466
370
556
714
186
242
146
286
218
420
990
1916
222
350
266
210
140
2016
504
1496
264
200
250
346
676
416
344
112
174
112
112
70
80
86
68
124
536
880
216
212
714
374
240
96
70
166
374
162
310
122
310
312
352
286
94
180
156
90
1406
1006
1292
356
366
180
286
860
470
250
116
100
140
214
1166
766
1872
272
186
194
72
156
116
52
80
112
1886
330
246
200
370
512
2170
270
60
112
124
190
280
208
92
196
94
66
268
630
456
372
616
452
286
396
226
260
146
200
686
868
410
3810
4162
1426
440
212
142
108
164
80
430
6706
382
110
210
250
516
7852
576
330
130
202
106
88
746
266
126
106
70
126
210
246
88
194
1076
352
590
846
806
366
200
114
112
72
102
406
226
106
200
160
460
920
486
284
226
1214
616
198
200
286
180
168
86
116
80
166
52
54
88
82
86
1290
190
370
290
316
104
148
1112
330
1796
260
436
74
1756
110
226
214
66
200
238
232
96
550
346
116
122
236
148
716
136
126
472
422
130
560
114
180
92
480
226
160
1184
90
146
210
586
252
206
112
126
1244
456
420
800
3220
168
296
530
1012
120
166
564
1302
322
646
160
326
296
3726
190
240
412
238
280
424
262
152
796
206
156
80
150
