experiment_4
1900
370
308
464
292
506
494
500
176
4864
498
160
324
540
216
300
262
224
118
124
484
408
228
182
296
414
1244
8674
208
258
204
420
84
314
1250
114
856
224
3202
194
504
4020
434
266
202
978
2160
232
204
330
650
256
318
158
448
436
140
354
320
180
384
252
174
404
274
148
244
140
320
156
362
198
934
370
456
2188
486
694
226
378
110
280
444
252
454
264
2360
650
294
314
224
510
286
318
244
404
204
188
366
460
824
760
250
484
5894
260
304
170
3798
560
344
3340
374
210
264
230
320
404
366
164
230
224
274
376
144
366
224
310
790
500
194
168
412
1480
90
330
672
456
450
930
2460
4020
420
330
226
764
2574
488
142
394
1122
4176
246
194
174
434
176
174
372
390
358
234
284
186
304
90
248
304
114
508
468
114
2054
216
346
294
12740
398
1824
2384
362
204
518
834
866
462
186
458
426
294
454
240
202
150
478
262
128
1236
486
1088
482
338
78
198
470
130
884
416
298
434
434
520
280
160
428
286
170
184
316
462
216
520
206
334
1226
294
434
386
474
404
148
1020
240
308
170
248
326
820
336
342
360
310
390
356
5518
506
980
516
514
1904
4950
844
222
1290
1820
298
234
7880
354
11084
486
480
390
270
318
416
350
138
1234
16648
446
450
352
294
274
270
1174
380
232
290
324
270
234
254
354
270
6010
146
484
330
366
272
830
344
204
568
450
238
208
440
312
206
212
426
3454
494
292
276
300
268
138
764
310
354
5500
288
390
620
420
310
202
414
5970
5684
374
4368
234
110
290
3020
376
630
324
238
286
124
204
230
266
144
112
310
384
374
228
1234
298
188
238
4634
270
488
576
518
214
386
4460
364
286
164
580
410
316
6248
1020
980
7890
550
140
304
164
294
246
834
294
610
300
372
264
184
1564
284
258
190
254
354
530
94
220
424
480
502
562
486
376
1470
684
292
472
740
230
190
252
94
1364
354
1800
374
116
166
510
2530
230
340
286
306
254
460
162
394
152
336
1448
468
450
230
336
6104
122
570
384
824
290
130
204
240
358
276
116
1152
368
450
548
274
280
164
314
224
420
250
378
200
258
188
520
9330
440
256
474
194
192
176
228
246
1980
514
1094
318
220
3220
1320
334
240
330
110
190
920
194
264
368
264
310
550
212
414
334
278
324
348
304
308
136
264
194
456
262
84
208
256
342
